Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
I009924,O05983,P0357,2,4004.54,0.2
I009925,O05984,P0449,1,3785.19,0.1
I009926,O05984,P0371,2,14987.41,0.1
I009927,O05985,P0402,1,5149.65,0.1
I009928,O05985,P0430,1,14535.8,0.1
I009929,O05985,P0051,1,13023.34,0.1
I009930,O05986,P0002,1,685.44,0.1
I009931,O05987,P0157,1,1053.8,0.05
I009932,O05988,P0409,1,8257.04,0.0
I009933,O05989,P0118,1,11312.75,0.05
I009934,O05989,P0024,2,14146.9,0.05
I009935,O05989,P0276,2,15791.95,0.05
I009936,O05990,P0246,1,3212.48,0.05
I009937,O05991,P0359,1,17408.84,0.05
I009938,O05991,P0435,1,11265.94,0.05
I009939,O05992,P0499,2,2390.13,0.1
I009940,O05993,P0484,1,14051.85,0.0
I009941,O05993,P0054,1,22196.9,0.0
I009942,O05993,P0166,1,4299.84,0.0
I009943,O05994,P0281,4,8647.87,0.0
I009944,O05995,P0206,1,13942.45,0.15
I009945,O05996,P0119,2,14136.98,0.05
I009946,O05996,P0258,2,5357.22,0.05
I009947,O05996,P0064,3,18152.26,0.05
I009948,O05997,P0304,4,5766.34,0.05
I009949,O05997,P0244,1,6694.24,0.05
I009950,O05998,P0499,1,2390.13,0.1
I009951,O05998,P0207,1,9618.99,0.1
I009952,O05999,P0489,1,16108.48,0.25
I009953,O05999,P0142,1,7546.26,0.25
I009954,O06000,P0346,1,17166.81,0.0
I009955,O06000,P0268,1,21182.18,0.0
I009956,O06001,P0470,1,16384.1,0.15
I009957,O06001,P0182,1,7028.31,0.15
I009958,O06002,P0475,1,6070.94,0.1
I009959,O06003,P0235,2,17675.52,0.0
I009960,O06003,P0415,1,19105.92,0.0
I009961,O06003,P0099,4,11095.32,0.0
I009962,O06004,P0245,1,14211.09,0.0
I009963,O06005,P0467,2,7857.91,0.15
I009964,O06006,P0138,1,9332.54,0.2
I009965,O06007,P0429,1,4623.76,0.0
I009966,O06008,P0182,1,7028.31,0.05
I009967,O06009,P0294,1,9318.36,0.05
I009968,O06010,P0343,2,21720.15,0.3
I009969,O06010,P0130,1,5669.17,0.3
I009970,O06010,P0143,1,2154.67,0.3
I009971,O06011,P0451,4,18517.71,0.15
I009972,O06011,P0010,1,8507.4,0.15
I009973,O06012,P0268,1,21182.18,0.05
I009974,O06013,P0010,1,8507.4,0.05
I009975,O06013,P0148,1,3827.6,0.05
I009976,O06014,P0157,2,1053.8,0.05
I009977,O06015,P0026,1,8043.88,0.0
I009978,O06016,P0024,1,14146.9,0.3
I009979,O06016,P0334,1,5599.91,0.3
I009980,O06017,P0084,1,10059.02,0.3
I009981,O06018,P0051,4,13023.34,0.0
I009982,O06018,P0110,1,239.19,0.0
I009983,O06019,P0256,1,10413.89,0.05
I009984,O06019,P0401,3,18961.41,0.05
I009985,O06019,P0082,2,8524.01,0.05
I009986,O06019,P0459,1,15147.66,0.05
I009987,O06020,P0325,4,883.29,0.0
I009988,O06020,P0485,1,1818.67,0.0
I009989,O06021,P0366,3,12694.5,0.05
I009990,O06022,P0356,2,17911.43,0.2
I009991,O06022,P0273,1,1414.88,0.2
I009992,O06023,P0413,2,4516.32,0.2
I009993,O06023,P0414,1,3244.46,0.2
I009994,O06024,P0461,1,6940.51,0.15
I009995,O06025,P0016,1,4929.52,0.3
I009996,O06026,P0107,1,12811.73,0.15
I009997,O06026,P0068,2,658.18,0.15
I009998,O06027,P0034,3,3767.39,0.05
I009999,O06027,P0086,1,12651.01,0.05
I010000,O06028,P0464,2,11639.56,0.2
I010001,O06029,P0283,1,10933.03,0.1
I010002,O06030,P0462,2,8013.86,0.1
I010003,O06030,P0262,1,12660.19,0.1
I010004,O06031,P0431,4,7800.63,0.2
I010005,O06031,P0154,5,13970.67,0.2
I010006,O06032,P0212,3,15959.35,0.1
I010007,O06032,P0461,1,6940.51,0.1
I010008,O06033,P0232,2,14966.59,0.05
I010009,O06033,P0274,2,16208.88,0.05
I010010,O06034,P0053,2,11740.23,0.25
I010011,O06035,P0288,1,16170.77,0.0
I010012,O06036,P0440,3,10988.87,0.15
I010013,O06037,P0072,1,8074.69,0.15
I010014,O06038,P0365,1,1546.12,0.0
I010015,O06038,P0405,1,10874.23,0.0
I010016,O06039,P0435,3,11265.94,0.05
I010017,O06039,P0021,1,18265.35,0.05
I010018,O06040,P0124,2,15514.19,0.05
I010019,O06040,P0117,1,5812.89,0.05
I010020,O06040,P0136,1,10051.62,0.05
I010021,O06041,P0289,1,5068.21,0.2
I010022,O06042,P0160,1,6251.25,0.15
I010023,O06043,P0334,3,5599.91,0.05
I010024,O06043,P0069,2,6827.67,0.05
I010025,O06044,P0012,3,9210.89,0.2
I010026,O06045,P0039,3,1954.54,0.05
I010027,O06045,P0393,1,1256.74,0.05
I010028,O06046,P0116,1,14318.59,0.15
I010029,O06047,P0254,1,1468.59,0.1
I010030,O06048,P0016,1,4929.52,0.0
I010031,O06048,P0430,1,14535.8,0.0
I010032,O06049,P0306,1,20887.78,0.15
I010033,O06050,P0314,2,5199.64,0.05
I010034,O06051,P0469,1,12828.28,0.05
I010035,O06052,P0338,1,9789.99,0.05
I010036,O06053,P0326,1,1200.34,0.15
I010037,O06054,P0437,1,9057.77,0.0
I010038,O06054,P0025,1,21151.19,0.0
I010039,O06055,P0384,1,21014.31,0.05
I010040,O06055,P0326,2,1200.34,0.05
I010041,O06056,P0064,1,18152.26,0.1
I010042,O06056,P0401,1,18961.41,0.1
I010043,O06057,P0424,4,1099.43,0.0
I010044,O06058,P0219,2,1340.09,0.0
I010045,O06058,P0369,1,2936.18,0.0
I010046,O06058,P0477,1,13272.75,0.0
I010047,O06059,P0329,1,6837.04,0.1
I010048,O06060,P0407,2,775.43,0.25
I010049,O06060,P0321,1,15173.01,0.25
I010050,O06060,P0356,5,17911.43,0.25
I010051,O06061,P0147,2,5903.16,0.15
I010052,O06062,P0430,1,14535.8,0.0
I010053,O06063,P0062,2,2140.31,0.1
I010054,O06064,P0271,3,10464.94,0.15
I010055,O06065,P0362,1,7754.84,0.0
I010056,O06065,P0052,2,22717.29,0.0
I010057,O06065,P0298,1,14301.55,0.0
I010058,O06066,P0288,1,16170.77,0.0
I010059,O06066,P0167,1,2741.53,0.0
I010060,O06067,P0432,2,1677.91,0.2
I010061,O06067,P0237,1,13454.07,0.2
I010062,O06068,P0312,1,8312.33,0.05
I010063,O06068,P0447,1,13008.01,0.05
I010064,O06068,P0109,3,7019.11,0.05
I010065,O06069,P0366,1,12694.5,0.1
I010066,O06070,P0236,1,13763.86,0.05
I010067,O06070,P0383,1,5460.56,0.05
I010068,O06070,P0442,3,12851.94,0.05
I010069,O06071,P0093,1,11807.43,0.0
I010070,O06071,P0406,2,1199.98,0.0
I010071,O06072,P0162,1,11199.84,0.1
I010072,O06073,P0130,2,5669.17,0.1
I010073,O06074,P0323,1,19857.8,0.15
I010074,O06075,P0085,1,14574.29,0.2
I010075,O06075,P0425,1,3871.16,0.2
I010076,O06076,P0063,1,17989.43,0.0
I010077,O06077,P0067,2,18606.26,0.0
I010078,O06077,P0279,3,820.43,0.0
I010079,O06077,P0182,1,7028.31,0.0
I010080,O06078,P0029,2,7973.77,0.25
I010081,O06078,P0248,1,5481.12,0.25
I010082,O06078,P0423,1,13857.3,0.25
I010083,O06079,P0203,1,14797.26,0.1
I010084,O06079,P0144,1,5083.64,0.1
I010085,O06080,P0261,1,9413.55,0.25
I010086,O06080,P0352,2,10103.59,0.25
I010087,O06080,P0399,3,9834.2,0.25
I010088,O06081,P0139,1,11137.68,0.05
I010089,O06081,P0123,1,12283.66,0.05
I010090,O06081,P0262,1,12660.19,0.05
I010091,O06082,P0021,2,18265.35,0.05
I010092,O06083,P0429,1,4623.76,0.15
I010093,O06084,P0128,4,11542.08,0.0
I010094,O06084,P0163,1,16537.01,0.0
I010095,O06085,P0109,3,7019.11,0.1
I010096,O06086,P0153,1,6065.86,0.05
I010097,O06086,P0394,1,9719.2,0.05
I010098,O06087,P0389,2,10740.24,0.0
I010099,O06087,P0036,3,22992.46,0.0
I010100,O06088,P0421,1,3134.29,0.05
I010101,O06088,P0480,2,12036.43,0.05
I010102,O06088,P0106,1,5470.36,0.05
I010103,O06089,P0026,1,8043.88,0.05
I010104,O06090,P0398,1,15186.38,0.0
I010105,O06090,P0326,1,1200.34,0.0
I010106,O06090,P0467,2,7857.91,0.0
I010107,O06091,P0133,2,16221.29,0.0
I010108,O06092,P0237,1,13454.07,0.1
I010109,O06092,P0331,1,7610.91,0.1
I010110,O06092,P0415,1,19105.92,0.1
I010111,O06093,P0239,1,10044.2,0.05
I010112,O06094,P0446,4,18710.12,0.05
I010113,O06095,P0014,1,14738.4,0.0
I010114,O06095,P0443,1,3024.24,0.0
I010115,O06096,P0131,3,2329.3,0.0
I010116,O06096,P0056,1,5412.25,0.0
I010117,O06096,P0235,1,17675.52,0.0
I010118,O06097,P0472,1,6339.28,0.0
I010119,O06098,P0015,2,198.88,0.0
I010120,O06099,P0460,1,1760.09,0.15
I010121,O06099,P0346,1,17166.81,0.15
I010122,O06099,P0329,1,6837.04,0.15
I010123,O06100,P0340,2,6540.28,0.2
I010124,O06101,P0441,2,11253.53,0.1
I010125,O06102,P0438,2,9736.72,0.15
I010126,O06103,P0024,1,14146.9,0.0
I010127,O06104,P0189,1,1077.94,0.1
I010128,O06104,P0090,1,19317.51,0.1
I010129,O06105,P0387,1,11008.74,0.0
I010130,O06106,P0406,1,1199.98,0.3
I010131,O06107,P0180,3,5738.9,0.0
I010132,O06107,P0248,1,5481.12,0.0
I010133,O06107,P0344,1,5745.03,0.0
I010134,O06107,P0238,2,16729.81,0.0
I010135,O06108,P0373,1,8955.67,0.1
I010136,O06109,P0194,1,4785.07,0.0
I010137,O06110,P0199,1,13045.06,0.0
I010138,O06110,P0194,3,4785.07,0.0
I010139,O06110,P0025,2,21151.19,0.0
I010140,O06110,P0110,1,239.19,0.0
I010141,O06111,P0332,2,9365.5,0.15
I010142,O06112,P0236,1,13763.86,0.0
I010143,O06113,P0085,1,14574.29,0.0
I010144,O06114,P0398,4,15186.38,0.25
I010145,O06115,P0327,1,7197.89,0.05
I010146,O06115,P0408,3,12252.4,0.05
I010147,O06116,P0474,2,2142.32,0.2
I010148,O06117,P0377,1,7254.24,0.25
I010149,O06117,P0292,2,21583.15,0.25
I010150,O06118,P0277,5,14027.28,0.15
I010151,O06119,P0436,1,9847.38,0.0
I010152,O06119,P0439,1,11309.42,0.0
I010153,O06120,P0351,5,6684.2,0.0
I010154,O06120,P0374,1,20293.37,0.0
I010155,O06121,P0351,5,6684.2,0.0
I010156,O06121,P0459,2,15147.66,0.0
I010157,O06122,P0011,3,6896.23,0.15
I010158,O06123,P0433,1,11369.56,0.0
I010159,O06124,P0225,2,925.67,0.0
I010160,O06125,P0262,1,12660.19,0.1
I010161,O06125,P0190,1,4813.84,0.1
I010162,O06126,P0016,1,4929.52,0.1
I010163,O06127,P0431,2,7800.63,0.1
I010164,O06128,P0041,2,11579.02,0.1
I010165,O06128,P0124,3,15514.19,0.1
I010166,O06129,P0225,1,925.67,0.1
I010167,O06130,P0296,1,10086.41,0.05
I010168,O06131,P0040,1,10694.19,0.25
I010169,O06132,P0106,1,5470.36,0.2
I010170,O06133,P0150,3,19657.29,0.05
I010171,O06133,P0088,1,10596.08,0.05
I010172,O06134,P0159,1,12341.8,0.0
I010173,O06134,P0348,1,19194.75,0.0
I010174,O06135,P0171,1,6118.98,0.2
I010175,O06136,P0333,1,16891.72,0.15
I010176,O06137,P0248,1,5481.12,0.0
I010177,O06137,P0344,2,5745.03,0.0
I010178,O06137,P0206,5,13942.45,0.0
I010179,O06138,P0104,1,389.71,0.15
I010180,O06139,P0364,1,20513.3,0.1
I010181,O06139,P0248,1,5481.12,0.1
I010182,O06140,P0095,1,708.58,0.0
I010183,O06140,P0056,1,5412.25,0.0
I010184,O06141,P0129,1,15750.63,0.15
I010185,O06142,P0155,1,16173.54,0.05
I010186,O06142,P0290,1,5856.65,0.05
I010187,O06142,P0230,3,16237.69,0.05
I010188,O06142,P0320,1,22881.56,0.05
I010189,O06143,P0308,4,10963.13,0.2
I010190,O06143,P0179,1,12189.37,0.2
I010191,O06144,P0272,1,13853.17,0.0
I010192,O06145,P0293,1,5390.99,0.25
I010193,O06146,P0398,2,15186.38,0.0
I010194,O06146,P0222,1,6948.91,0.0
I010195,O06146,P0428,3,15197.13,0.0
I010196,O06147,P0225,1,925.67,0.0
I010197,O06147,P0347,4,207.7,0.0
I010198,O06148,P0059,1,7497.65,0.1
I010199,O06149,P0371,1,14987.41,0.1
I010200,O06150,P0442,2,12851.94,0.05
I010201,O06151,P0278,2,4045.44,0.2
I010202,O06151,P0323,1,19857.8,0.2
I010203,O06152,P0203,1,14797.26,0.15
I010204,O06153,P0007,1,20905.26,0.05
I010205,O06154,P0270,1,15544.12,0.1
I010206,O06155,P0190,4,4813.84,0.15
I010207,O06156,P0171,1,6118.98,0.2
I010208,O06156,P0152,1,11257.85,0.2
I010209,O06157,P0257,1,8094.05,0.15
I010210,O06158,P0068,2,658.18,0.05
I010211,O06159,P0039,1,1954.54,0.15
I010212,O06160,P0247,1,5866.18,0.1
I010213,O06160,P0193,1,3841.48,0.1
I010214,O06160,P0473,1,731.76,0.1
I010215,O06160,P0229,1,971.19,0.1
I010216,O06161,P0187,1,6663.59,0.1
I010217,O06162,P0248,1,5481.12,0.25
I010218,O06162,P0374,1,20293.37,0.25
I010219,O06163,P0268,3,21182.18,0.1
I010220,O06163,P0227,1,1214.17,0.1
I010221,O06163,P0122,2,20389.93,0.1
I010222,O06163,P0384,2,21014.31,0.1
I010223,O06164,P0199,1,13045.06,0.2
I010224,O06164,P0405,1,10874.23,0.2
I010225,O06165,P0465,2,7131.53,0.15
I010226,O06166,P0357,1,4004.54,0.0
I010227,O06166,P0441,3,11253.53,0.0
I010228,O06167,P0492,3,13278.61,0.05
I010229,O06168,P0491,2,14558.18,0.1
I010230,O06168,P0007,1,20905.26,0.1
I010231,O06169,P0423,1,13857.3,0.1
I010232,O06169,P0405,1,10874.23,0.1
I010233,O06170,P0207,1,9618.99,0.25
I010234,O06170,P0124,1,15514.19,0.25
I010235,O06170,P0156,2,17438.42,0.25
I010236,O06170,P0370,1,12293.71,0.25
I010237,O06171,P0057,1,14313.59,0.1
I010238,O06171,P0083,1,7026.05,0.1
I010239,O06172,P0497,1,5343.08,0.25
I010240,O06172,P0099,1,11095.32,0.25
I010241,O06173,P0054,1,22196.9,0.05
I010242,O06174,P0045,3,5553.07,0.2
I010243,O06175,P0187,1,6663.59,0.1
I010244,O06176,P0095,1,708.58,0.05
I010245,O06177,P0296,1,10086.41,0.05
I010246,O06177,P0246,1,3212.48,0.05
I010247,O06177,P0096,1,7114.07,0.05
I010248,O06178,P0391,1,16675.09,0.25
I010249,O06178,P0180,1,5738.9,0.25
I010250,O06179,P0318,2,18336.52,0.25
I010251,O06179,P0032,5,12721.46,0.25
I010252,O06180,P0350,1,14181.21,0.0
I010253,O06181,P0060,3,10597.6,0.05
I010254,O06181,P0257,3,8094.05,0.05
I010255,O06182,P0421,2,3134.29,0.2
I010256,O06183,P0299,1,9253.96,0.0
I010257,O06183,P0345,2,18312.01,0.0
I010258,O06184,P0386,3,7920.43,0.25
I010259,O06184,P0468,2,17686.56,0.25
I010260,O06185,P0340,1,6540.28,0.05
I010261,O06186,P0354,2,749.54,0.0
I010262,O06187,P0157,4,1053.8,0.05
I010263,O06188,P0384,3,21014.31,0.15
I010264,O06189,P0182,5,7028.31,0.3
I010265,O06189,P0143,3,2154.67,0.3
I010266,O06190,P0309,1,879.52,0.0
I010267,O06191,P0095,1,708.58,0.1
I010268,O06192,P0299,2,9253.96,0.25
I010269,O06193,P0268,1,21182.18,0.2
I010270,O06194,P0426,2,17258.9,0.05
I010271,O06195,P0068,1,658.18,0.2
I010272,O06196,P0103,2,9874.02,0.05
I010273,O06197,P0103,1,9874.02,0.1
I010274,O06198,P0187,1,6663.59,0.1
I010275,O06199,P0151,1,8069.27,0.15
I010276,O06200,P0414,3,3244.46,0.05
I010277,O06201,P0172,1,13856.39,0.1
I010278,O06202,P0427,3,2376.46,0.1
I010279,O06202,P0385,1,9160.1,0.1
I010280,O06202,P0406,2,1199.98,0.1
I010281,O06203,P0430,2,14535.8,0.0
I010282,O06203,P0380,1,1803.38,0.0
I010283,O06203,P0436,2,9847.38,0.0
I010284,O06204,P0315,2,8767.22,0.05
I010285,O06204,P0485,1,1818.67,0.05
I010286,O06204,P0165,3,8775.25,0.05
I010287,O06205,P0372,1,5715.65,0.05
I010288,O06206,P0245,2,14211.09,0.3
I010289,O06206,P0117,1,5812.89,0.3
I010290,O06206,P0064,1,18152.26,0.3
I010291,O06207,P0234,1,6819.79,0.3
I010292,O06207,P0461,3,6940.51,0.3
I010293,O06207,P0091,2,5800.05,0.3
I010294,O06208,P0363,2,11446.48,0.05
I010295,O06208,P0028,1,2327.59,0.05
I010296,O06208,P0027,2,6637.92,0.05
I010297,O06209,P0291,1,8891.78,0.15
I010298,O06210,P0245,2,14211.09,0.15
I010299,O06210,P0068,3,658.18,0.15
I010300,O06211,P0062,1,2140.31,0.25
I010301,O06212,P0397,2,18087.88,0.0
I010302,O06213,P0427,1,2376.46,0.15
I010303,O06213,P0493,4,17331.35,0.15
I010304,O06214,P0306,2,20887.78,0.05
I010305,O06214,P0459,2,15147.66,0.05
I010306,O06215,P0212,1,15959.35,0.15
I010307,O06215,P0297,2,14103.76,0.15
I010308,O06215,P0245,1,14211.09,0.15
I010309,O06216,P0454,1,13398.41,0.2
I010310,O06216,P0033,1,2436.78,0.2
I010311,O06216,P0009,1,10894.67,0.2
I010312,O06217,P0182,1,7028.31,0.0
I010313,O06217,P0346,2,17166.81,0.0
I010314,O06218,P0468,1,17686.56,0.1
I010315,O06219,P0337,1,6259.83,0.1
I010316,O06220,P0380,2,1803.38,0.0
I010317,O06221,P0156,1,17438.42,0.05
I010318,O06221,P0408,1,12252.4,0.05
I010319,O06221,P0019,3,7331.38,0.05
I010320,O06222,P0027,1,6637.92,0.1
I010321,O06223,P0298,2,14301.55,0.2
I010322,O06223,P0079,2,16242.79,0.2
I010323,O06223,P0208,1,17414.46,0.2
I010324,O06224,P0243,1,5300.75,0.15
I010325,O06224,P0404,2,7190.22,0.15
I010326,O06224,P0436,2,9847.38,0.15
I010327,O06224,P0148,1,3827.6,0.15
I010328,O06225,P0367,2,14116.53,0.0
I010329,O06226,P0176,2,13983.62,0.0
I010330,O06227,P0035,2,10869.62,0.2
I010331,O06228,P0095,3,708.58,0.15
I010332,O06228,P0170,1,10734.0,0.15
I010333,O06229,P0036,2,22992.46,0.0
I010334,O06229,P0111,2,4168.73,0.0
I010335,O06230,P0146,2,12538.22,0.1
I010336,O06230,P0244,1,6694.24,0.1
I010337,O06231,P0240,5,16345.25,0.0
I010338,O06231,P0313,1,15225.55,0.0
I010339,O06232,P0494,2,9857.51,0.2
I010340,O06232,P0313,1,15225.55,0.2
I010341,O06232,P0020,2,16894.73,0.2
I010342,O06233,P0017,2,9858.5,0.0
I010343,O06234,P0338,2,9789.99,0.0
I010344,O06235,P0265,1,16102.0,0.1
I010345,O06236,P0431,1,7800.63,0.15
I010346,O06236,P0395,1,16050.27,0.15
I010347,O06236,P0062,1,2140.31,0.15
I010348,O06237,P0065,1,11896.67,0.05
I010349,O06237,P0025,4,21151.19,0.05
I010350,O06238,P0363,2,11446.48,0.05
I010351,O06239,P0343,2,21720.15,0.05
I010352,O06240,P0210,1,3425.1,0.15
I010353,O06240,P0362,2,7754.84,0.15
I010354,O06240,P0167,1,2741.53,0.15
I010355,O06241,P0049,1,10387.8,0.05
I010356,O06242,P0030,5,18850.92,0.0
I010357,O06242,P0019,2,7331.38,0.0
I010358,O06243,P0423,2,13857.3,0.05
I010359,O06244,P0088,2,10596.08,0.25
I010360,O06244,P0029,3,7973.77,0.25
I010361,O06245,P0391,4,16675.09,0.1
I010362,O06245,P0398,2,15186.38,0.1
I010363,O06245,P0103,2,9874.02,0.1
I010364,O06246,P0470,3,16384.1,0.1
I010365,O06246,P0438,1,9736.72,0.1
I010366,O06246,P0162,3,11199.84,0.1
I010367,O06247,P0110,3,239.19,0.15
I010368,O06248,P0338,1,9789.99,0.1
I010369,O06248,P0242,1,12806.32,0.1
I010370,O06249,P0179,1,12189.37,0.15
I010371,O06249,P0464,2,11639.56,0.15
I010372,O06250,P0216,2,4253.32,0.2
I010373,O06251,P0386,1,7920.43,0.05
I010374,O06252,P0301,1,1551.88,0.0
I010375,O06253,P0222,1,6948.91,0.0
I010376,O06254,P0446,2,18710.12,0.15
I010377,O06254,P0127,2,12125.3,0.15
I010378,O06254,P0231,2,5606.43,0.15
I010379,O06254,P0062,1,2140.31,0.15
I010380,O06255,P0234,1,6819.79,0.15
I010381,O06255,P0130,1,5669.17,0.15
I010382,O06255,P0199,1,13045.06,0.15
I010383,O06256,P0058,1,10856.44,0.1
I010384,O06257,P0028,1,2327.59,0.25
I010385,O06257,P0442,1,12851.94,0.25
I010386,O06257,P0265,1,16102.0,0.25
I010387,O06258,P0476,3,1078.88,0.1
I010388,O06258,P0357,1,4004.54,0.1
I010389,O06259,P0266,1,6946.78,0.0
I010390,O06259,P0084,4,10059.02,0.0
I010391,O06259,P0071,2,1222.75,0.0
I010392,O06259,P0249,5,11650.12,0.0
I010393,O06260,P0123,2,12283.66,0.1
I010394,O06261,P0020,3,16894.73,0.05
I010395,O06261,P0224,2,14337.8,0.05
I010396,O06262,P0458,1,11252.82,0.1
I010397,O06262,P0046,1,15363.92,0.1
I010398,O06263,P0041,1,11579.02,0.05
I010399,O06263,P0098,2,18024.33,0.05
I010400,O06264,P0147,1,5903.16,0.1
I010401,O06264,P0061,5,9428.51,0.1
I010402,O06265,P0185,3,11400.27,0.2
I010403,O06266,P0138,3,9332.54,0.0
I010404,O06266,P0272,3,13853.17,0.0
I010405,O06267,P0498,1,1038.57,0.05
I010406,O06267,P0232,3,14966.59,0.05
I010407,O06268,P0043,1,230.23,0.15
I010408,O06269,P0370,3,12293.71,0.15
I010409,O06270,P0039,1,1954.54,0.1
I010410,O06271,P0446,1,18710.12,0.0
I010411,O06272,P0382,2,17253.16,0.05
I010412,O06272,P0171,2,6118.98,0.05
I010413,O06272,P0449,1,3785.19,0.05
I010414,O06273,P0115,1,10805.92,0.2
I010415,O06274,P0190,1,4813.84,0.15
I010416,O06275,P0268,3,21182.18,0.25
I010417,O06275,P0472,1,6339.28,0.25
I010418,O06275,P0118,1,11312.75,0.25
I010419,O06276,P0455,1,6841.97,0.1
I010420,O06276,P0124,1,15514.19,0.1
I010421,O06276,P0334,1,5599.91,0.1
I010422,O06277,P0146,1,12538.22,0.1
I010423,O06278,P0252,1,18803.98,0.05
I010424,O06278,P0315,3,8767.22,0.05
I010425,O06279,P0053,4,11740.23,0.1
I010426,O06280,P0292,1,21583.15,0.2
I010427,O06280,P0500,1,14456.78,0.2
I010428,O06280,P0272,2,13853.17,0.2
I010429,O06280,P0264,1,11827.53,0.2
I010430,O06281,P0273,1,1414.88,0.05
I010431,O06282,P0157,1,1053.8,0.0
I010432,O06282,P0082,1,8524.01,0.0
I010433,O06282,P0122,1,20389.93,0.0
I010434,O06283,P0402,1,5149.65,0.15
I010435,O06283,P0229,2,971.19,0.15
I010436,O06283,P0218,1,10519.23,0.15
I010437,O06283,P0259,4,9091.06,0.15
I010438,O06284,P0308,1,10963.13,0.15
I010439,O06285,P0251,3,13718.51,0.2
I010440,O06285,P0400,1,7063.54,0.2
I010441,O06286,P0169,3,5258.15,0.15
I010442,O06286,P0366,4,12694.5,0.15
I010443,O06286,P0041,2,11579.02,0.15
I010444,O06287,P0465,1,7131.53,0.1
I010445,O06287,P0324,1,2232.66,0.1
I010446,O06287,P0243,2,5300.75,0.1
I010447,O06288,P0458,2,11252.82,0.0
I010448,O06288,P0339,1,8938.6,0.0
I010449,O06289,P0466,1,7584.85,0.15
I010450,O06289,P0138,1,9332.54,0.15
I010451,O06290,P0139,1,11137.68,0.2
I010452,O06291,P0143,1,2154.67,0.0
I010453,O06292,P0491,1,14558.18,0.1
I010454,O06293,P0396,1,6181.52,0.05
I010455,O06294,P0028,1,2327.59,0.1
I010456,O06295,P0248,1,5481.12,0.0
I010457,O06295,P0049,1,10387.8,0.0
I010458,O06296,P0112,1,10276.51,0.05
I010459,O06297,P0159,2,12341.8,0.1
I010460,O06298,P0499,1,2390.13,0.0
I010461,O06298,P0181,1,6969.81,0.0
I010462,O06299,P0397,1,18087.88,0.1
I010463,O06299,P0300,3,11744.09,0.1
I010464,O06300,P0376,1,21096.71,0.0
I010465,O06301,P0108,1,11560.22,0.05
I010466,O06301,P0435,1,11265.94,0.05
I010467,O06301,P0454,2,13398.41,0.05
I010468,O06302,P0214,1,3598.9,0.25
I010469,O06302,P0146,3,12538.22,0.25
I010470,O06303,P0307,1,8542.99,0.1
I010471,O06303,P0171,2,6118.98,0.1
I010472,O06304,P0127,1,12125.3,0.05
I010473,O06305,P0323,2,19857.8,0.1
I010474,O06305,P0054,1,22196.9,0.1
I010475,O06305,P0451,1,18517.71,0.1
I010476,O06306,P0274,3,16208.88,0.05
I010477,O06307,P0059,2,7497.65,0.1
I010478,O06307,P0308,1,10963.13,0.1
I010479,O06308,P0363,2,11446.48,0.0
I010480,O06308,P0242,1,12806.32,0.0
I010481,O06309,P0017,1,9858.5,0.05
I010482,O06309,P0358,2,17680.82,0.05
I010483,O06309,P0069,1,6827.67,0.05
I010484,O06310,P0269,1,9853.0,0.3
I010485,O06310,P0216,1,4253.32,0.3
I010486,O06310,P0294,1,9318.36,0.3
I010487,O06311,P0347,3,207.7,0.0
I010488,O06312,P0458,1,11252.82,0.0
I010489,O06313,P0107,2,12811.73,0.1
I010490,O06314,P0433,1,11369.56,0.05
I010491,O06314,P0247,1,5866.18,0.05
I010492,O06314,P0125,1,8357.18,0.05
I010493,O06315,P0300,2,11744.09,0.1
I010494,O06315,P0223,3,12111.39,0.1
I010495,O06316,P0297,1,14103.76,0.25
I010496,O06316,P0042,3,18369.63,0.25
I010497,O06316,P0300,2,11744.09,0.25
I010498,O06317,P0281,1,8647.87,0.0
I010499,O06318,P0474,1,2142.32,0.1
I010500,O06319,P0483,2,14346.17,0.15
I010501,O06320,P0142,1,7546.26,0.0
I010502,O06321,P0192,1,13132.41,0.15
I010503,O06321,P0115,2,10805.92,0.15
I010504,O06321,P0472,2,6339.28,0.15
I010505,O06322,P0401,4,18961.41,0.1
I010506,O06322,P0022,1,16227.09,0.1
I010507,O06322,P0243,1,5300.75,0.1
I010508,O06323,P0346,1,17166.81,0.1
I010509,O06323,P0068,4,658.18,0.1
I010510,O06323,P0075,1,16717.1,0.1
I010511,O06324,P0370,1,12293.71,0.1
I010512,O06325,P0388,3,10509.73,0.1
I010513,O06326,P0401,1,18961.41,0.1
I010514,O06327,P0496,1,20624.48,0.0
I010515,O06328,P0035,2,10869.62,0.1
I010516,O06329,P0334,1,5599.91,0.15
I010517,O06329,P0247,1,5866.18,0.15
I010518,O06330,P0407,1,775.43,0.2
I010519,O06331,P0358,2,17680.82,0.1
I010520,O06332,P0452,1,14623.62,0.2
I010521,O06332,P0258,2,5357.22,0.2
I010522,O06332,P0263,1,12622.11,0.2
I010523,O06332,P0171,3,6118.98,0.2
I010524,O06333,P0148,1,3827.6,0.1
I010525,O06333,P0181,1,6969.81,0.1
I010526,O06333,P0428,4,15197.13,0.1
I010527,O06333,P0460,3,1760.09,0.1
I010528,O06334,P0088,1,10596.08,0.05
I010529,O06334,P0204,1,3139.42,0.05
I010530,O06335,P0435,1,11265.94,0.15
I010531,O06336,P0224,1,14337.8,0.15
