Customer_ID,Customer_Name,Age,Gender,City,State,Signup_Date,Customer_Segment,Acquisition_Channel
C03110,Customer 03110,35,Female,Indore,Madhya Pradesh,2025-08-11,Regular,Social
C03111,Customer 03111,61,Female,Ahmedabad,Gujarat,2025-10-09,Regular,Organic
C03112,Customer 03112,25,Other,Ahmedabad,Gujarat,2025-04-13,Occasional,Referral
C03113,Customer 03113,48,Male,Hyderabad,Telangana,2024-04-19,Premium,Organic
C03114,Customer 03114,51,Male,Indore,Madhya Pradesh,2024-12-18,Premium,Paid
C03115,Customer 03115,24,Male,Lucknow,Uttar Pradesh,2026-03-23,Regular,Social
C03116,Customer 03116,53,Female,Kochi,Kerala,2024-03-31,Occasional,Organic
C03117,Customer 03117,35,Female,Delhi,Delhi,2026-05-31,Occasional,Organic
C03118,Customer 03118,55,Male,Bengaluru,Delhi,2025-02-17,Regular,Organic
C03119,Customer 03119,26,Female,Bangalore,Karnataka,2025-12-02,Regular,Paid
C03120,Customer 03120,26,Female,Pune,Maharashtra,2024-03-13,Regular,Referral
C03121,Customer 03121,63,,Chennai,Tamil Nadu,2025-11-15,Regular,Paid
C03122,Customer 03122,25,Male,Kolkata,West Bengal,2025-06-30,Regular,Referral
C03123,Customer 03123,52,Female,Kochi,Kerala,2025-12-22,Occasional,Organic
C03124,Customer 03124,35,Male,Kolkata,West Bengal,2024-10-24,Occasional,Social
C03125,Customer 03125,22,Female,Kolkata,West Bengal,2025-10-06,Regular,Social
C03126,Customer 03126,31,Male,Hyderabad,Telangana,2024-10-09,Regular,Social
C03127,Customer 03127,45,Male,Ahmedabad,Gujarat,2025-05-19,Regular,Social
C03128,Customer 03128,47,Female,Ahmedabad,Gujarat,2024-07-16,Regular,Paid
C03129,Customer 03129,21,Male,Chennai,Tamil Nadu,2024-02-01,Regular,Paid
C03130,Customer 03130,56,Male,Hyderabad,Telangana,2025-10-09,Premium,Referral
C03131,Customer 03131,37,Female,Kolkata,West Bengal,2026-01-29,Regular,Organic
C03132,Customer 03132,42,Female,Indore,Madhya Pradesh,2026-05-20,Regular,Paid
C03133,Customer 03133,45,Female,Lucknow,Uttar Pradesh,2024-12-06,Occasional,Organic
C03134,Customer 03134,29,Male,Jaipur,Rajasthan,2025-10-19,Regular,Paid
C03135,Customer 03135,19,Male,Ahmedabad,Gujarat,2024-11-29,Regular,Paid
C03136,Customer 03136,60,Male,Kochi,Kerala,2024-05-22,Regular,Organic
C03137,Customer 03137,31,Male,Indore,Madhya Pradesh,2026-01-15,Premium,Organic
C03138,Customer 03138,39,Female,Bengaluru,Kerala,2025-02-13,Occasional,Referral
C03139,Customer 03139,48,Male,Bangalore,Karnataka,2024-02-13,Occasional,Organic
C03140,Customer 03140,40,Male,Mumbai,Maharashtra,2024-02-01,Premium,Social
C03141,Customer 03141,65,Male,Jaipur,Rajasthan,2026-01-12,Occasional,Organic
C03142,Customer 03142,37,Male,Ahmedabad,Gujarat,2024-01-28,Regular,Referral
C03143,Customer 03143,55,Female,Delhi,Delhi,2025-02-26,Occasional,Paid
C03144,Customer 03144,21,Female,Ahmedabad,Gujarat,2025-05-05,Regular,Organic
C03145,Customer 03145,32,Male,Indore,Madhya Pradesh,2024-06-08,Regular,Paid
C03146,Customer 03146,41,Male,Bangalore,Karnataka,2026-04-24,Regular,Paid
C03147,Customer 03147,42,Male,Kochi,Kerala,2024-07-25,Occasional,Social
C03148,Customer 03148,18,,Kolkata,West Bengal,2024-01-18,Regular,Referral
C03149,Customer 03149,24,Female,Delhi,Delhi,2024-04-12,Occasional,Organic
C03150,Customer 03150,48,Male,Hyderabad,Telangana,2025-08-04,Premium,Organic
C03151,Customer 03151,29,Female,Pune,Maharashtra,2025-09-22,Occasional,Paid
C03152,Customer 03152,59,Female,Kolkata,West Bengal,2025-10-12,Premium,Organic
C03153,Customer 03153,22,Female,Pune,Maharashtra,2025-11-02,Occasional,Paid
C03154,Customer 03154,61,Female,Jaipur,Rajasthan,2024-08-19,Regular,Social
C03155,Customer 03155,59,Male,Lucknow,Uttar Pradesh,2025-10-21,Regular,Paid
C03156,Customer 03156,55,Male,Mumbai,Maharashtra,2026-05-14,Occasional,Referral
C03157,Customer 03157,29,Male,Lucknow,Uttar Pradesh,2025-02-27,Occasional,Referral
C03158,Customer 03158,56,Female,Delhi,Delhi,2026-01-24,Regular,Social
C03159,Customer 03159,35,Other,Chennai,Tamil Nadu,2025-06-30,Premium,Organic
C03160,Customer 03160,19,Male,Delhi,Delhi,2026-04-16,Regular,Referral
C03161,Customer 03161,27,Male,Lucknow,Uttar Pradesh,2026-06-12,Regular,Social
C03162,Customer 03162,32,Male,Ahmedabad,Gujarat,2026-05-16,Regular,Organic
C03163,Customer 03163,47,Male,Indore,Madhya Pradesh,2024-08-26,Regular,Paid
C03164,Customer 03164,61,Male,Kochi,Kerala,2024-11-29,Premium,Social
C03165,Customer 03165,34,Female,Ahmedabad,Gujarat,2024-05-28,Occasional,Referral
C03166,Customer 03166,21,Male,Ahmedabad,Gujarat,2025-09-14,Occasional,Organic
C03167,Customer 03167,24,Male,Indore,Madhya Pradesh,2025-02-11,Premium,Paid
C03168,Customer 03168,58,Female,Indore,Madhya Pradesh,2024-01-17,Regular,Paid
C03169,Customer 03169,48,Male,Jaipur,Rajasthan,2024-08-13,Regular,Paid
C03170,Customer 03170,56,Male,Kolkata,West Bengal,2025-10-13,Regular,Paid
C03171,Customer 03171,51,Male,Chennai,Tamil Nadu,2025-10-17,Premium,Organic
C03172,Customer 03172,23,Female,Chennai,Tamil Nadu,2024-09-16,Regular,Referral
C03173,Customer 03173,55,Female,Ahmedabad,Gujarat,2025-12-29,Regular,Referral
C03174,Customer 03174,62,Male,Pune,Maharashtra,2025-11-04,Regular,Social
C03175,Customer 03175,51,Female,Jaipur,Rajasthan,2025-08-26,Occasional,Organic
C03176,Customer 03176,61,Male,Ahmedabad,Gujarat,2024-06-22,Occasional,Social
C03177,Customer 03177,32,Female,Mumbai,Maharashtra,2026-04-22,Premium,Organic
C03178,Customer 03178,31,Female,Kochi,Kerala,2024-07-23,Regular,Paid
C03179,Customer 03179,23,Female,Indore,Madhya Pradesh,2025-02-18,Occasional,Social
C03180,Customer 03180,54,Male,Kolkata,West Bengal,2025-05-22,Premium,Paid
C03181,Customer 03181,49,Other,Hyderabad,Telangana,2024-06-01,Occasional,Organic
C03182,Customer 03182,20,Other,Indore,Madhya Pradesh,2024-04-12,Occasional,Organic
C03183,Customer 03183,20,Female,Mumbai,Maharashtra,2025-12-14,Occasional,Paid
C03184,Customer 03184,39,Female,Pune,Maharashtra,2026-03-02,Regular,Referral
C03185,Customer 03185,39,Male,Delhi,Delhi,2024-03-05,Regular,Social
C03186,Customer 03186,27,Male,Delhi,Delhi,2024-04-26,Occasional,Referral
C03187,Customer 03187,20,Male,Lucknow,Uttar Pradesh,2025-10-26,Regular,Social
C03188,Customer 03188,29,Male,Mumbai,Maharashtra,2024-06-04,Premium,Referral
C03189,Customer 03189,46,Female,Lucknow,Uttar Pradesh,2025-11-06,Regular,Social
C03190,Customer 03190,65,Female,Ahmedabad,Gujarat,2024-03-22,Premium,Organic
C03191,Customer 03191,34,Female,Hyderabad,Telangana,2025-06-01,Occasional,Social
C03192,Customer 03192,24,Male,Bangalore,Karnataka,2026-04-13,Regular,Paid
C03193,Customer 03193,30,Male,Indore,Madhya Pradesh,2024-03-07,Occasional,Social
C03194,Customer 03194,19,Female,Bangalore,Karnataka,2024-08-25,Occasional,Organic
C03195,Customer 03195,21,Male,Pune,Maharashtra,2025-08-06,Premium,Referral
C03196,Customer 03196,27,Male,Ahmedabad,Gujarat,2025-08-29,Regular,Referral
C03197,Customer 03197,56,Other,Chennai,Tamil Nadu,2026-03-26,Occasional,Social
C03198,Customer 03198,41,Female,Indore,Madhya Pradesh,2024-11-21,Regular,Referral
C03199,Customer 03199,34,Male,Lucknow,Uttar Pradesh,2025-08-12,Occasional,Paid
C03200,Customer 03200,23,Female,Chennai,Tamil Nadu,2024-03-07,Occasional,Paid
C03201,Customer 03201,36,Female,Kolkata,West Bengal,2024-06-24,Premium,Paid
C03202,Customer 03202,22,Female,Hyderabad,Telangana,2026-04-12,Occasional,Organic
C03203,Customer 03203,49,Female,Hyderabad,Telangana,2025-11-14,Premium,Organic
C03204,Customer 03204,27,Male,Delhi,Delhi,2025-04-22,Premium,Organic
C03205,Customer 03205,26,Female,Jaipur,Rajasthan,2024-09-11,Occasional,Paid
C03206,Customer 03206,44,Male,Indore,Madhya Pradesh,2024-03-03,Occasional,Social
C03207,Customer 03207,30,Male,Lucknow,Uttar Pradesh,2026-03-24,Regular,Social
C03208,Customer 03208,36,Female,Pune,Maharashtra,2025-02-06,Regular,Organic
C03209,Customer 03209,38,Female,Bangalore,Karnataka,2026-01-27,Regular,Organic
C03210,Customer 03210,41,Female,Pune,Maharashtra,2024-07-10,Regular,Organic
C03211,Customer 03211,55,Female,Chennai,Tamil Nadu,2024-11-24,Regular,Organic
C03212,Customer 03212,21,Female,Chennai,Tamil Nadu,2024-03-11,Regular,Organic
C03213,Customer 03213,41,Female,Mumbai,Maharashtra,2026-05-27,Regular,Paid
C03214,Customer 03214,52,Female,Kolkata,West Bengal,2026-01-10,Occasional,Referral
C03215,Customer 03215,20,Male,Indore,Madhya Pradesh,2024-03-03,Regular,Paid
C03216,Customer 03216,21,Male,Hyderabad,Telangana,2024-10-23,Regular,Paid
C03217,Customer 03217,54,Male,Kochi,Kerala,2024-09-01,Occasional,Paid
C03218,Customer 03218,57,Male,Lucknow,Uttar Pradesh,2025-06-02,Occasional,Referral
C03219,Customer 03219,65,Female,Pune,Maharashtra,2025-01-27,Occasional,Social
C03220,Customer 03220,52,Female,Lucknow,Uttar Pradesh,2026-02-10,Premium,Paid
C03221,Customer 03221,48,Other,Chennai,Tamil Nadu,2025-08-23,Premium,Organic
C03222,Customer 03222,61,Female,Jaipur,Rajasthan,2024-06-25,Regular,Organic
C03223,Customer 03223,42,Female,Delhi,Delhi,2024-07-22,Regular,Organic
C03224,Customer 03224,57,Male,Bangalore,Karnataka,2025-10-07,Regular,Paid
C03225,Customer 03225,30,Male,Kolkata,West Bengal,2025-08-16,Regular,Organic
C03226,Customer 03226,21,Male,Jaipur,Rajasthan,2025-06-16,Regular,Paid
C03227,Customer 03227,63,Female,Kolkata,West Bengal,2024-05-07,Regular,Organic
C03228,Customer 03228,31,Male,Mumbai,Maharashtra,2024-07-13,Regular,Referral
C03229,Customer 03229,30,Female,Kochi,Kerala,2024-07-12,Regular,Organic
C03230,Customer 03230,44,Female,Chennai,Tamil Nadu,2024-07-02,Regular,Paid
C03231,Customer 03231,23,Male,Delhi,Delhi,2024-09-03,Regular,Organic
C03232,Customer 03232,34,Male,Indore,Madhya Pradesh,2026-05-22,Regular,Organic
C03233,Customer 03233,53,Female,Jaipur,Rajasthan,2026-05-21,Regular,Social
C03234,Customer 03234,57,Male,Kolkata,West Bengal,2024-11-19,Regular,Referral
C03235,Customer 03235,52,Female,Hyderabad,Telangana,2024-06-08,Premium,Organic
C03236,Customer 03236,34,Female,Mumbai,Maharashtra,2025-12-06,Regular,Referral
C03237,Customer 03237,58,Female,Hyderabad,Telangana,2025-09-13,Occasional,Referral
C03238,Customer 03238,19,Female,Delhi,Delhi,2024-03-06,Regular,Paid
C03239,Customer 03239,30,Female,Indore,Madhya Pradesh,2024-09-10,Premium,Paid
C03240,Customer 03240,19,Female,Indore,Madhya Pradesh,2024-10-09,Occasional,Social
C03241,Customer 03241,45,Male,Jaipur,Rajasthan,2024-02-29,Regular,Organic
C03242,Customer 03242,60,Female,Lucknow,Uttar Pradesh,2024-04-27,Premium,Paid
C03243,Customer 03243,43,Male,Mumbai,Maharashtra,2025-02-26,Regular,Paid
C03244,Customer 03244,39,Male,Indore,Madhya Pradesh,2025-07-09,Occasional,Referral
C03245,Customer 03245,64,Male,Indore,Madhya Pradesh,2025-12-22,Regular,Social
C03246,Customer 03246,60,Female,Jaipur,Rajasthan,2024-02-05,Regular,Social
C03247,Customer 03247,20,Male,Chennai,Tamil Nadu,2025-06-14,Regular,Referral
C03248,Customer 03248,52,Male,Ahmedabad,Gujarat,2024-03-31,Premium,Social
C03249,Customer 03249,29,Other,Mumbai,Maharashtra,2024-10-27,Regular,Referral
C03250,Customer 03250,41,Female,Hyderabad,Telangana,2025-12-24,Occasional,Referral
C03251,Customer 03251,22,Female,Delhi,Delhi,2026-01-03,Regular,Social
C03252,Customer 03252,37,Female,Indore,Madhya Pradesh,2024-08-04,Premium,Organic
C03253,Customer 03253,56,Female,Indore,Madhya Pradesh,2026-01-04,Premium,Referral
C03254,Customer 03254,56,Female,Kochi,Kerala,2024-04-07,Regular,Referral
C03255,Customer 03255,30,Male,Chennai,Tamil Nadu,2025-03-31,Occasional,Social
C03256,Customer 03256,58,Female,Indore,Madhya Pradesh,2025-06-14,Regular,Social
C03257,Customer 03257,62,Female,Ahmedabad,Gujarat,2026-03-19,Regular,Social
C03258,Customer 03258,29,Male,Kochi,Kerala,2025-06-21,Regular,Social
C03259,Customer 03259,30,Male,Bangalore,Karnataka,2024-01-28,Regular,Paid
C03260,Customer 03260,27,Male,Chennai,Tamil Nadu,2025-07-29,Premium,Organic
C03261,Customer 03261,50,Female,Delhi,Delhi,2024-11-19,Occasional,Organic
C03262,Customer 03262,57,Male,Kolkata,West Bengal,2024-08-10,Regular,Paid
C03263,Customer 03263,33,Female,Mumbai,Maharashtra,2024-03-20,Occasional,Paid
C03264,Customer 03264,62,Female,Jaipur,Rajasthan,2025-07-16,Occasional,Paid
C03265,Customer 03265,52,Female,Delhi,Delhi,2025-04-02,Occasional,Paid
C03266,Customer 03266,20,Female,Mumbai,Maharashtra,2025-09-05,Regular,Social
C03267,Customer 03267,22,Male,Kochi,Kerala,2024-06-24,Regular,Paid
C03268,Customer 03268,43,Male,Lucknow,Uttar Pradesh,2025-06-05,Occasional,Social
C03269,Customer 03269,28,Male,Jaipur,Rajasthan,2026-01-18,Occasional,Social
C03270,Customer 03270,24,Female,Pune,Maharashtra,2025-04-01,Occasional,Paid
C03271,Customer 03271,27,Male,Hyderabad,Telangana,2025-02-26,Premium,Paid
C03272,Customer 03272,59,Male,Bangalore,Karnataka,2024-04-09,Regular,Referral
C03273,Customer 03273,51,Male,Chennai,Tamil Nadu,2026-06-08,Occasional,Referral
C03274,Customer 03274,20,Female,Indore,Madhya Pradesh,2026-01-09,Premium,Paid
C03275,Customer 03275,25,Male,Lucknow,Uttar Pradesh,2025-02-06,Regular,Organic
C03276,Customer 03276,48,Female,Lucknow,Uttar Pradesh,2025-07-29,Regular,Organic
C03277,Customer 03277,28,Male,Delhi,Delhi,2025-01-14,Premium,Organic
C03278,Customer 03278,62,Female,Bangalore,Karnataka,2025-06-14,Regular,Organic
C03279,Customer 03279,24,Male,Kolkata,West Bengal,2024-11-27,Regular,Organic
C03280,Customer 03280,62,Female,Mumbai,Maharashtra,2024-11-13,Premium,Referral
C03281,Customer 03281,19,Female,Mumbai,Maharashtra,2025-10-14,Regular,Social
C03282,Customer 03282,23,Male,Delhi,Delhi,2025-06-20,Regular,Referral
C03283,Customer 03283,58,Female,Ahmedabad,Gujarat,2026-01-09,Regular,Social
C03284,Customer 03284,49,Female,Ahmedabad,Gujarat,2024-03-29,Occasional,Referral
C03285,Customer 03285,37,Female,Indore,Madhya Pradesh,2025-08-26,Regular,Referral
C03286,Customer 03286,51,Female,Pune,Maharashtra,2025-05-25,Regular,Paid
C03287,Customer 03287,33,Male,Hyderabad,Telangana,2024-02-11,Occasional,Paid
C03288,Customer 03288,42,Female,Jaipur,Rajasthan,2026-06-03,Occasional,Social
C03289,Customer 03289,29,Other,Kolkata,West Bengal,2026-03-17,Premium,Social
C03290,Customer 03290,24,Female,Indore,Madhya Pradesh,2025-01-23,Regular,Paid
C03291,Customer 03291,56,Female,Bangalore,Karnataka,2024-03-21,Regular,Organic
C03292,Customer 03292,34,Male,Ahmedabad,Gujarat,2025-02-05,Regular,Referral
C03293,Customer 03293,62,Female,Pune,Maharashtra,2024-04-16,Occasional,Organic
C03294,Customer 03294,28,Female,Pune,Maharashtra,2024-04-20,Occasional,Organic
C03295,Customer 03295,23,Male,Delhi,Delhi,2024-10-03,Occasional,Social
C03296,Customer 03296,40,Female,Kolkata,West Bengal,2024-08-01,Regular,Paid
C03297,Customer 03297,44,Female,Kochi,Kerala,2026-01-12,Regular,Referral
C03298,Customer 03298,63,Male,Jaipur,Rajasthan,2026-03-28,Occasional,Social
C03299,Customer 03299,23,Male,Hyderabad,Telangana,2025-05-20,Regular,Paid
C03300,Customer 03300,55,Female,Chennai,Tamil Nadu,2024-04-30,Regular,Paid
C03301,Customer 03301,19,Male,Delhi,Delhi,2024-05-13,Occasional,Organic
C03302,Customer 03302,39,Male,Jaipur,Rajasthan,2026-03-28,Regular,Paid
C03303,Customer 03303,37,Male,Chennai,Tamil Nadu,2025-12-20,Regular,Referral
C03304,Customer 03304,42,Male,Chennai,Tamil Nadu,2025-01-05,Occasional,Paid
C03305,Customer 03305,32,,Kolkata,West Bengal,2024-09-13,Premium,Organic
C03306,Customer 03306,46,Male,Kolkata,West Bengal,2025-11-27,Premium,Organic
C03307,Customer 03307,25,Female,Indore,Madhya Pradesh,2026-03-08,Regular,Paid
C03308,Customer 03308,54,Female,Bangalore,Karnataka,2026-05-24,Regular,Paid
C03309,Customer 03309,50,Female,Pune,Maharashtra,2024-06-28,Premium,Referral
C03310,Customer 03310,39,Male,Jaipur,Rajasthan,2024-02-17,Regular,Paid
C03311,Customer 03311,64,Female,Delhi,Delhi,2025-08-21,Regular,Organic
C03312,Customer 03312,22,Male,Indore,Madhya Pradesh,2026-06-15,Occasional,Paid
C03313,Customer 03313,56,Male,Mumbai,Maharashtra,2024-01-19,Regular,Social
C03314,Customer 03314,35,Female,Delhi,Delhi,2024-02-15,Occasional,Organic
C03315,Customer 03315,55,Female,Bangalore,Karnataka,2025-03-26,Regular,Referral
C03316,Customer 03316,54,Female,Hyderabad,Telangana,2026-06-16,Regular,Referral
C03317,Customer 03317,47,Other,Lucknow,Uttar Pradesh,2024-02-25,Regular,Referral
C03318,Customer 03318,48,Female,Lucknow,Uttar Pradesh,2026-01-10,Premium,Organic
C03319,Customer 03319,27,Female,Pune,Maharashtra,2025-10-18,Occasional,Social
C03320,Customer 03320,32,Female,Lucknow,Uttar Pradesh,2024-04-01,Regular,Referral
C03321,Customer 03321,59,Male,Lucknow,Uttar Pradesh,2024-03-22,Regular,Social
C03322,Customer 03322,65,Male,Mumbai,Maharashtra,2026-01-06,Regular,Organic
C03323,Customer 03323,61,Female,Ahmedabad,Gujarat,2024-03-19,Regular,Referral
C03324,Customer 03324,35,Female,Hyderabad,Telangana,2025-10-23,Regular,Referral
C03325,Customer 03325,40,Male,Kolkata,West Bengal,2026-05-22,Regular,Paid
C03326,Customer 03326,50,Male,Chennai,Tamil Nadu,2024-10-09,Premium,Paid
C03327,Customer 03327,33,Male,Ahmedabad,Gujarat,2024-11-06,Regular,Referral
C03328,Customer 03328,55,Female,Delhi,Delhi,2024-06-08,Regular,Organic
C03329,Customer 03329,52,Female,Delhi,Delhi,2024-11-11,Regular,Referral
C03330,Customer 03330,51,Female,Lucknow,Uttar Pradesh,2026-05-26,Premium,Organic
C03331,Customer 03331,45,Female,Kolkata,West Bengal,2025-10-29,Regular,Organic
C03332,Customer 03332,19,Female,Bangalore,Karnataka,2024-06-04,Occasional,Referral
C03333,Customer 03333,47,Male,Jaipur,Rajasthan,2026-06-06,Occasional,Organic
C03334,Customer 03334,30,Male,bangalore,Gujarat,2025-12-14,Occasional,Social
C03335,Customer 03335,58,Male,Ahmedabad,Gujarat,2025-04-12,Premium,Social
C03336,Customer 03336,33,Female,Kochi,Kerala,2026-05-02,Occasional,Referral
C03337,Customer 03337,22,Male,Hyderabad,Telangana,2025-04-06,Regular,Social
C03338,Customer 03338,45,Female,Pune,Maharashtra,2026-05-03,Occasional,Social
C03339,Customer 03339,56,Female,Hyderabad,Telangana,2024-04-26,Regular,Organic
C03340,Customer 03340,62,Male,Jaipur,Rajasthan,2025-10-27,Regular,Social
C03341,Customer 03341,37,Female,Delhi,Delhi,2024-12-29,Regular,Organic
C03342,Customer 03342,41,Female,Delhi,Delhi,2026-04-22,Regular,Paid
C03343,Customer 03343,44,Male,Delhi,Delhi,2025-09-22,Occasional,Paid
C03344,Customer 03344,47,Male,Kochi,Kerala,2025-12-11,Occasional,Referral
C03345,Customer 03345,62,Female,Delhi,Delhi,2025-04-10,Occasional,Organic
C03346,Customer 03346,44,Male,Jaipur,Rajasthan,2026-02-13,Regular,Organic
C03347,Customer 03347,43,Male,Indore,Madhya Pradesh,2024-07-02,Regular,Referral
C03348,Customer 03348,24,Female,Kolkata,West Bengal,2025-10-21,Premium,Paid
C03349,Customer 03349,59,Female,Pune,Maharashtra,2024-06-14,Occasional,Referral
C03350,Customer 03350,64,Female,Jaipur,Rajasthan,2024-03-15,Regular,Referral
C03351,Customer 03351,55,Female,Lucknow,Uttar Pradesh,2026-01-17,Occasional,Organic
C03352,Customer 03352,22,Female,Indore,Madhya Pradesh,2026-04-05,Regular,Organic
C03353,Customer 03353,40,Male,Pune,Maharashtra,2024-09-28,Regular,Referral
C03354,Customer 03354,45,Female,Jaipur,Rajasthan,2025-11-21,Occasional,Paid
C03355,Customer 03355,51,Male,Indore,Madhya Pradesh,2025-05-17,Premium,Organic
C03356,Customer 03356,32,Male,Delhi,Delhi,2026-03-05,Regular,Paid
C03357,Customer 03357,49,Female,Kolkata,West Bengal,2025-07-16,Premium,Paid
C03358,Customer 03358,43,Female,Ahmedabad,Gujarat,2025-08-09,Occasional,Organic
C03359,Customer 03359,65,Male,Hyderabad,Telangana,2025-10-17,Premium,Paid
C03360,Customer 03360,48,Female,Chennai,Tamil Nadu,2024-12-08,Premium,Referral
C03361,Customer 03361,36,Female,Kolkata,West Bengal,2025-11-30,Regular,Paid
C03362,Customer 03362,26,Female,Ahmedabad,Gujarat,2025-09-26,Regular,Social
C03363,Customer 03363,46,Male,Bangalore,Karnataka,2026-04-23,Regular,Organic
C03364,Customer 03364,56,Female,Jaipur,Rajasthan,2024-09-07,Premium,Paid
C03365,Customer 03365,21,Male,Bangalore,Karnataka,2026-03-18,Occasional,Referral
C03366,Customer 03366,20,Male,Ahmedabad,Gujarat,2026-04-14,Occasional,Referral
C03367,Customer 03367,46,Female,Kolkata,West Bengal,2024-05-09,Regular,Referral
C03368,Customer 03368,28,Female,Jaipur,Rajasthan,2026-02-02,Occasional,Referral
C03369,Customer 03369,50,Female,Lucknow,Uttar Pradesh,2024-12-23,Regular,Referral
C03370,Customer 03370,55,Female,Chennai,Tamil Nadu,2025-11-22,Regular,Organic
C03371,Customer 03371,28,Male,Delhi,Delhi,2025-02-11,Regular,Referral
C03372,Customer 03372,44,Female,Jaipur,Rajasthan,2026-05-10,Regular,Referral
C03373,Customer 03373,50,Male,Lucknow,Uttar Pradesh,2025-05-09,Regular,Social
C03374,Customer 03374,38,Female,Jaipur,Rajasthan,2025-09-13,Regular,Referral
C03375,Customer 03375,56,Male,Kolkata,West Bengal,2025-04-26,Occasional,Referral
C03376,Customer 03376,48,Female,Lucknow,Uttar Pradesh,2026-04-29,Regular,Paid
C03377,Customer 03377,55,Female,Kolkata,West Bengal,2024-03-18,Regular,Social
C03378,Customer 03378,63,Female,Indore,Madhya Pradesh,2025-05-28,Regular,Social
C03379,Customer 03379,19,Female,Ahmedabad,Gujarat,2024-11-16,Regular,Referral
