Campaign_ID,Customer_ID,Campaign_Type,Campaign_Name,Campaign_Date,Sent,Opened,Clicked,Converted,Campaign_Cost
M04556,C00212,Social,Loyalty Offer,2025-01-27,1,0,0,0,2.09
M04557,C04289,Social,Win Back,2025-11-08,1,0,0,0,1.08
M04558,C02142,SMS,Festive Sale,2025-09-17,1,1,0,0,6.42
M04559,C00784,Social,Loyalty Offer,2025-08-19,1,0,0,0,5.2
M04560,C01880,Push,Weekend Offer,2025-01-21,1,1,0,0,0.91
M04561,C01407,SMS,New Arrival,2025-10-17,1,1,0,0,3.06
M04562,C01115,Email,Loyalty Offer,2025-07-17,1,0,0,0,4.51
M04563,C04984,Push,Loyalty Offer,2025-06-29,1,1,0,0,1.8
M04564,C01736,Email,Loyalty Offer,2025-04-06,1,1,0,0,4.99
M04565,C00459,Social,New Arrival,2025-10-08,1,1,0,0,1.49
M04566,C04418,SMS,Clearance,2025-06-30,1,0,0,1,1.07
M04567,C00380,Social,Weekend Offer,2025-05-01,1,0,0,0,2.82
M04568,C03044,Social,Weekend Offer,2025-03-14,1,0,0,0,7.52
M04569,C03632,Email,Loyalty Offer,2025-12-19,1,0,0,0,5.03
M04570,C03718,Push,Win Back,2025-10-21,1,1,0,0,3.39
M04571,C04457,Email,Loyalty Offer,2025-06-27,1,1,1,0,0.6
M04572,C00150,Push,Clearance,2025-04-19,1,0,0,0,5.77
M04573,C01779,Email,Loyalty Offer,2025-05-03,1,0,0,0,6.41
M04574,C04450,Push,Weekend Offer,2025-05-10,1,1,1,0,5.2
M04575,C02015,SMS,Weekend Offer,2025-06-12,1,1,1,0,6.82
M04576,C02092,Social,Loyalty Offer,2025-01-10,1,0,0,0,5.45
M04577,C03978,Email,Loyalty Offer,2025-09-26,1,0,0,0,7.81
M04578,C00787,Email,Weekend Offer,2025-02-22,1,0,0,0,4.01
M04579,C00714,Social,Win Back,2025-08-19,1,1,0,0,4.78
M04580,C04099,Email,Clearance,2025-06-04,1,0,0,0,7.98
M04581,C04440,Social,Loyalty Offer,2025-08-20,1,0,0,0,1.35
M04582,C04777,Push,Weekend Offer,2025-12-08,1,1,0,0,2.04
M04583,C01489,Email,Win Back,2025-03-19,1,1,1,0,0.72
M04584,C03325,Email,Loyalty Offer,2025-12-14,1,1,1,0,3.61
M04585,C03972,Social,Clearance,2025-10-22,1,1,0,0,3.29
M04586,C00962,Push,Weekend Offer,2025-10-25,1,1,0,0,2.36
M04587,C00909,SMS,New Arrival,2025-01-06,1,1,1,1,0.77
M04588,C02125,Email,New Arrival,2025-03-22,1,0,0,0,6.17
M04589,C00787,Email,Win Back,2025-05-13,1,0,0,0,1.82
M04590,C00533,SMS,Clearance,2025-12-26,1,1,0,0,2.79
M04591,C03202,SMS,Clearance,2025-07-24,1,0,0,0,6.24
M04592,C00390,Email,Clearance,2025-11-09,1,0,0,0,6.12
M04593,C03538,Social,Weekend Offer,2025-04-28,1,0,0,0,2.9
M04594,C00204,Push,Weekend Offer,2025-09-22,1,0,0,0,7.23
M04595,C02025,SMS,Win Back,2025-06-30,1,0,0,0,4.33
M04596,C02936,Email,Loyalty Offer,2025-04-13,1,1,1,1,5.66
M04597,C00705,Email,Win Back,2025-06-10,1,1,0,0,2.84
M04598,C00249,SMS,Weekend Offer,2025-04-24,1,1,0,0,3.42
M04599,C03813,Social,Weekend Offer,2025-07-15,1,0,0,0,0.71
M04600,C03776,SMS,Loyalty Offer,2025-11-30,1,1,0,0,1.29
M04601,C02495,SMS,New Arrival,2025-06-15,1,0,0,0,5.4
M04602,C00336,Social,Clearance,2025-03-21,1,0,0,0,1.62
M04603,C04088,Push,Clearance,2025-06-02,1,0,0,0,4.23
M04604,C02332,Email,Festive Sale,2025-01-01,1,0,0,0,4.5
M04605,C01325,SMS,Festive Sale,2025-06-14,1,0,1,0,4.94
M04606,C01903,Email,Loyalty Offer,2025-04-19,1,1,0,0,3.59
M04607,C01890,Email,Weekend Offer,2025-04-29,1,0,0,1,1.93
M04608,C04609,Social,Festive Sale,2025-06-26,1,0,0,0,4.83
M04609,C00969,Email,Win Back,2025-02-10,1,1,0,0,5.57
M04610,C03844,SMS,Loyalty Offer,2025-09-27,1,1,1,0,2.27
M04611,C02313,Push,New Arrival,2025-07-12,1,1,0,0,2.07
M04612,C02469,Social,Win Back,2025-11-19,1,0,0,0,7.0
M04613,C04006,Email,Loyalty Offer,2025-02-22,1,1,0,0,0.54
M04614,C03836,Email,Loyalty Offer,2025-01-16,1,1,1,0,5.29
M04615,C00309,Email,Clearance,2025-08-05,1,0,0,0,6.32
M04616,C02015,SMS,Clearance,2025-08-07,1,1,0,0,0.93
M04617,C00462,SMS,Clearance,2025-04-23,1,0,0,0,7.45
M04618,C04002,Social,New Arrival,2025-06-07,1,0,0,0,4.89
M04619,C02049,Email,Weekend Offer,2025-10-25,1,1,1,1,7.58
M04620,C03772,SMS,Win Back,2025-02-04,1,0,0,0,2.18
M04621,C02664,Email,Loyalty Offer,2025-09-13,1,1,0,0,1.46
M04622,C02793,Email,Win Back,2025-07-20,1,1,0,0,1.55
M04623,C03320,Social,Festive Sale,2025-01-28,1,0,0,0,7.54
M04624,C04770,Push,New Arrival,2025-09-28,1,1,1,0,2.52
M04625,C00561,Email,Win Back,2025-05-25,1,0,0,0,4.32
M04626,C00764,Email,Weekend Offer,2025-10-18,1,1,0,0,5.06
M04627,C02615,Push,Loyalty Offer,2025-10-08,1,1,1,0,1.17
M04628,C02028,Social,Festive Sale,2025-09-13,1,0,0,0,0.7
M04629,C00045,Email,Loyalty Offer,2025-05-09,1,0,0,0,1.99
M04630,C01960,SMS,New Arrival,2025-08-08,1,1,1,0,4.82
M04631,C03919,Push,New Arrival,2025-07-21,1,0,0,0,0.63
M04632,C00234,Email,Win Back,2025-06-15,1,1,0,0,4.96
M04633,C04282,Push,Weekend Offer,2025-09-12,1,0,0,0,2.49
M04634,C00850,Social,Win Back,2025-08-26,1,0,0,0,1.94
M04635,C01955,SMS,Clearance,2025-02-02,1,0,0,0,1.03
M04636,C03305,Social,Clearance,2025-04-27,1,0,0,0,2.52
M04637,C04126,SMS,Weekend Offer,2025-02-14,1,0,0,0,6.06
M04638,C02883,Push,Festive Sale,2025-11-13,1,1,1,1,1.01
M04639,C02128,Email,Weekend Offer,2025-12-11,1,0,0,0,3.22
M04640,C00732,Social,Win Back,2025-07-11,1,0,0,0,6.34
M04641,C02353,Social,Loyalty Offer,2025-07-25,1,1,0,0,7.63
M04642,C00868,Email,Festive Sale,2025-05-25,1,0,0,0,5.24
M04643,C02024,Email,Clearance,2025-11-19,1,0,0,0,4.38
M04644,C00625,Email,New Arrival,2025-04-23,1,0,0,0,7.26
M04645,C03699,Push,Festive Sale,2025-03-07,1,0,0,0,6.07
M04646,C04763,Social,Win Back,2025-01-01,1,0,0,0,6.04
M04647,C03406,Email,New Arrival,2025-06-10,1,0,0,0,5.54
M04648,C00894,Social,Win Back,2025-02-20,1,1,0,0,5.42
M04649,C00552,SMS,Clearance,2025-03-21,1,1,1,0,5.75
M04650,C01717,SMS,Win Back,2025-01-11,1,0,0,0,7.41
M04651,C04296,Social,Weekend Offer,2025-12-31,1,0,0,0,5.99
M04652,C03141,Email,Win Back,2025-05-28,1,0,0,0,6.83
M04653,C02900,Email,Weekend Offer,2025-08-29,1,0,0,0,0.58
M04654,C01098,SMS,Festive Sale,2025-03-07,1,1,1,0,0.8
M04655,C01834,Email,Clearance,2025-06-18,1,0,0,0,2.52
M04656,C04406,Push,Win Back,2025-10-28,1,0,0,0,1.94
M04657,C00618,Social,New Arrival,2025-07-03,1,1,0,0,4.28
M04658,C03995,Push,Festive Sale,2025-08-18,1,1,0,0,5.91
M04659,C03182,Social,Festive Sale,2025-12-15,1,1,0,0,5.16
M04660,C04592,SMS,Weekend Offer,2025-08-08,1,0,0,0,6.89
M04661,C04203,Social,Win Back,2025-01-29,1,0,0,0,7.54
M04662,C03343,SMS,Festive Sale,2025-07-02,1,0,0,0,3.6
M04663,C00722,SMS,Win Back,2025-04-03,1,0,0,0,3.48
M04664,C01285,Email,Weekend Offer,2025-03-07,1,0,0,0,6.56
M04665,C01450,Email,New Arrival,2025-09-10,1,1,1,0,4.56
M04666,C01331,Email,Weekend Offer,2025-10-09,1,0,0,0,2.14
M04667,C04803,Social,Weekend Offer,2025-04-24,1,1,1,0,1.39
M04668,C03825,Social,Weekend Offer,2025-02-28,1,0,0,0,7.07
M04669,C03966,Email,Loyalty Offer,2025-10-30,1,1,0,1,7.09
M04670,C04814,SMS,New Arrival,2025-08-03,1,1,0,0,2.45
M04671,C04315,SMS,Weekend Offer,2025-04-11,1,0,0,0,2.27
M04672,C03485,Email,Loyalty Offer,2025-07-06,1,1,0,0,5.97
M04673,C02869,Push,Festive Sale,2025-11-07,1,0,0,0,6.4
M04674,C00219,Email,Clearance,2025-01-07,1,1,1,0,1.27
M04675,C00060,Email,Festive Sale,2025-09-28,1,0,0,0,7.19
M04676,C01820,Social,Festive Sale,2025-03-11,1,1,0,0,7.72
M04677,C02854,SMS,Loyalty Offer,2025-05-05,1,1,0,0,5.14
M04678,C01346,Push,Win Back,2025-05-19,1,1,0,0,7.9
M04679,C02348,SMS,Clearance,2025-02-05,1,0,1,1,3.28
M04680,C01419,SMS,Clearance,2025-06-06,1,0,0,0,6.43
M04681,C02576,Email,Weekend Offer,2025-06-08,1,1,0,0,6.45
M04682,C02432,Social,Clearance,2025-07-16,1,0,0,0,5.08
M04683,C02465,SMS,Win Back,2025-10-28,1,0,0,0,4.01
M04684,C00208,SMS,New Arrival,2025-09-05,1,1,0,0,7.04
M04685,C03583,Email,Clearance,2025-09-24,1,0,0,0,1.47
M04686,C02551,Email,Festive Sale,2025-03-24,1,0,0,0,7.48
M04687,C04157,SMS,Loyalty Offer,2025-12-03,1,0,0,0,5.74
M04688,C00792,Email,Win Back,2025-05-28,1,0,0,0,2.57
M04689,C02868,Email,Weekend Offer,2025-01-26,1,0,1,0,7.35
M04690,C01250,Email,Win Back,2025-04-26,1,1,0,0,6.86
M04691,C02818,Push,Clearance,2025-10-31,1,1,0,0,2.95
M04692,C03621,SMS,New Arrival,2025-11-28,1,0,0,0,4.9
M04693,C00002,Email,Clearance,2025-12-21,1,0,0,0,5.41
M04694,C01343,SMS,Festive Sale,2025-09-14,1,0,0,0,7.17
M04695,C03010,Social,New Arrival,2025-07-14,1,0,0,0,4.7
M04696,C04896,SMS,Clearance,2025-04-18,1,0,0,0,4.85
M04697,C04599,Email,Weekend Offer,2025-01-03,1,0,0,1,1.17
M04698,C03054,Email,Weekend Offer,2025-04-10,1,1,0,0,1.19
M04699,C00712,Push,Loyalty Offer,2025-06-15,1,0,0,0,3.84
M04700,C04390,Social,Win Back,2025-12-10,1,1,1,0,3.33
M04701,C03798,Push,New Arrival,2025-09-30,1,0,0,0,7.06
M04702,C02082,Social,Win Back,2025-12-02,1,0,1,0,6.78
M04703,C02756,Email,Loyalty Offer,2025-04-13,1,1,1,0,2.07
M04704,C01136,Email,Clearance,2025-12-01,1,0,0,0,5.15
M04705,C02522,Email,Win Back,2025-06-04,1,1,0,0,4.44
M04706,C04750,Email,Festive Sale,2025-10-12,1,0,0,0,4.7
M04707,C03498,Social,Weekend Offer,2025-02-28,1,0,0,0,1.49
M04708,C02197,SMS,Weekend Offer,2025-12-30,1,0,0,0,1.32
M04709,C03291,Social,Loyalty Offer,2025-12-13,1,1,1,0,5.41
M04710,C04475,Social,Loyalty Offer,2025-04-12,1,1,0,0,7.38
M04711,C04677,Email,Clearance,2025-12-25,1,1,0,0,5.01
M04712,C02137,Email,Festive Sale,2025-10-29,1,0,0,0,7.63
M04713,C03029,Push,Clearance,2025-09-22,1,0,0,0,7.09
M04714,C01857,Email,Weekend Offer,2025-01-18,1,1,0,0,5.0
M04715,C04532,Social,New Arrival,2025-09-02,1,0,0,0,5.69
M04716,C04814,SMS,Festive Sale,2025-11-11,1,0,0,0,1.65
M04717,C00505,Social,Weekend Offer,2025-06-04,1,1,0,0,6.05
M04718,C04272,Email,Win Back,2025-12-14,1,0,0,0,6.83
M04719,C02698,Social,Weekend Offer,2025-09-27,1,0,0,0,3.26
M04720,C02093,SMS,Win Back,2025-05-22,1,1,1,0,6.2
M04721,C02512,SMS,Win Back,2025-09-02,1,0,0,0,2.25
M04722,C00001,Social,New Arrival,2025-12-08,1,1,0,0,5.69
M04723,C02510,Push,Win Back,2025-11-01,1,0,0,0,6.18
M04724,C00995,SMS,Win Back,2025-07-08,1,0,0,0,2.33
M04725,C04489,Email,Loyalty Offer,2025-05-19,1,1,0,0,4.58
M04726,C03533,SMS,Festive Sale,2025-05-31,1,0,0,0,6.04
M04727,C03852,Email,Festive Sale,2025-06-23,1,1,1,0,5.82
M04728,C01404,Email,Festive Sale,2025-03-19,1,0,0,0,4.3
M04729,C00228,SMS,Weekend Offer,2025-01-28,1,1,0,0,2.48
M04730,C02786,Email,Festive Sale,2025-09-28,1,0,0,0,3.89
M04731,C04664,Email,Festive Sale,2025-10-22,1,0,0,0,2.57
M04732,C01634,Email,Win Back,2025-06-11,1,0,0,0,4.68
M04733,C04365,SMS,Festive Sale,2025-03-09,1,0,0,0,6.85
M04734,C02851,SMS,Festive Sale,2025-02-18,1,1,0,0,0.77
M04735,C04181,Social,Loyalty Offer,2025-12-13,1,0,0,0,3.41
M04736,C03469,SMS,Win Back,2025-07-08,1,0,0,0,2.92
M04737,C01389,Email,Festive Sale,2025-07-13,1,0,0,0,6.99
M04738,C03531,Social,New Arrival,2025-12-28,1,0,0,0,5.51
M04739,C03952,SMS,New Arrival,2025-10-26,1,1,0,0,4.29
M04740,C02802,Email,Loyalty Offer,2025-02-07,1,1,0,0,7.7
M04741,C00246,Push,Win Back,2025-07-23,1,1,0,0,7.06
M04742,C00683,Social,Win Back,2025-07-15,1,1,0,1,2.4
M04743,C03419,Social,Weekend Offer,2025-08-14,1,0,0,0,0.8
M04744,C01805,SMS,Festive Sale,2025-05-27,1,0,0,0,4.5
M04745,C04650,Social,Win Back,2025-10-28,1,1,0,0,2.78
M04746,C00158,SMS,Festive Sale,2025-04-26,1,1,0,0,4.27
M04747,C01749,Email,Loyalty Offer,2025-05-03,1,0,0,0,3.53
M04748,C03266,Email,New Arrival,2025-11-03,1,1,0,0,6.03
M04749,C00192,Email,New Arrival,2025-05-07,1,0,0,0,2.95
M04750,C02124,Email,Festive Sale,2025-04-24,1,0,0,0,0.8
M04751,C03967,Email,Weekend Offer,2025-02-24,1,1,1,0,1.93
M04752,C03657,SMS,New Arrival,2025-06-17,1,0,0,0,7.39
M04753,C03304,Social,Weekend Offer,2025-11-15,1,0,0,0,2.3
M04754,C00333,Push,Weekend Offer,2025-06-07,1,0,0,0,4.53
M04755,C00519,SMS,Loyalty Offer,2025-02-19,1,0,0,0,7.76
M04756,C04250,Email,New Arrival,2025-05-09,1,0,0,0,4.94
M04757,C04284,SMS,Win Back,2025-02-12,1,1,1,1,5.13
M04758,C03006,Email,Festive Sale,2025-03-28,1,0,0,0,6.24
M04759,C02582,Social,Festive Sale,2025-07-16,1,0,0,0,6.26
M04760,C04962,Push,Weekend Offer,2025-05-19,1,0,0,0,1.4
M04761,C01440,Push,Clearance,2025-08-31,1,0,0,0,7.16
M04762,C02997,Push,Festive Sale,2025-09-22,1,0,0,0,5.36
M04763,C04180,SMS,Loyalty Offer,2025-11-29,1,1,1,0,2.96
M04764,C03522,Push,Weekend Offer,2025-02-17,1,0,0,0,0.91
M04765,C00233,SMS,Festive Sale,2025-07-24,1,1,1,0,6.75
M04766,C04669,Push,Weekend Offer,2025-09-30,1,0,0,0,3.01
M04767,C03995,Push,Loyalty Offer,2025-03-03,1,1,0,0,4.84
M04768,C02945,SMS,New Arrival,2025-12-14,1,1,0,0,5.44
M04769,C01684,Social,Clearance,2025-03-08,1,1,0,0,2.66
M04770,C04139,Email,Weekend Offer,2025-05-12,1,0,0,0,5.25
M04771,C00641,SMS,Win Back,2025-06-20,1,1,0,0,2.87
M04772,C01252,Email,Weekend Offer,2025-10-25,1,0,0,0,1.8
M04773,C04088,Email,Festive Sale,2025-10-18,1,0,0,0,3.83
M04774,C04954,Social,Clearance,2025-06-12,1,1,0,0,7.16
M04775,C01568,Email,Win Back,2025-01-08,1,0,0,0,2.26
M04776,C04477,Push,New Arrival,2025-04-07,1,0,0,0,5.47
M04777,C02198,Email,Loyalty Offer,2025-01-17,1,0,0,0,6.2
M04778,C04047,Email,Festive Sale,2025-09-14,1,0,0,0,2.31
M04779,C00370,SMS,Loyalty Offer,2025-11-16,1,0,0,0,6.32
M04780,C00899,Email,Win Back,2025-02-01,1,1,1,1,3.53
M04781,C00479,SMS,Loyalty Offer,2025-05-10,1,1,1,1,7.38
M04782,C01206,Push,Festive Sale,2025-07-17,1,1,0,0,3.03
M04783,C01197,Email,New Arrival,2025-05-17,1,1,0,0,7.69
M04784,C00798,Social,New Arrival,2025-06-12,1,0,0,0,5.54
M04785,C02892,Social,New Arrival,2025-05-28,1,0,0,0,6.16
M04786,C04140,SMS,New Arrival,2025-03-14,1,0,0,0,1.66
M04787,C02135,Push,Weekend Offer,2025-08-03,1,1,0,0,7.39
M04788,C02880,Email,Weekend Offer,2025-07-25,1,1,0,0,6.11
M04789,C03212,Push,Clearance,2025-01-12,1,0,0,0,7.45
M04790,C04348,Push,Win Back,2025-03-25,1,1,0,0,2.05
M04791,C00995,Social,New Arrival,2025-08-09,1,0,0,0,5.59
M04792,C04690,Social,Clearance,2025-06-17,1,1,0,0,0.79
M04793,C03304,Email,New Arrival,2025-02-06,1,1,0,0,1.13
M04794,C00586,Social,Loyalty Offer,2025-09-30,1,1,0,0,5.48
M04795,C01962,Social,New Arrival,2025-11-23,1,0,0,0,1.33
M04796,C00184,Email,Festive Sale,2025-02-20,1,1,0,0,2.18
M04797,C04265,SMS,Loyalty Offer,2025-12-29,1,1,0,0,4.41
M04798,C03618,SMS,Festive Sale,2025-04-02,1,1,0,0,1.33
M04799,C00185,Email,Clearance,2025-08-10,1,0,0,0,0.53
M04800,C02770,Social,Win Back,2025-05-16,1,1,0,0,2.73
M04801,C00914,Push,Loyalty Offer,2025-10-15,1,0,0,0,2.41
M04802,C01551,SMS,Win Back,2025-09-02,1,1,0,0,6.84
M04803,C02911,Social,Weekend Offer,2025-08-26,1,0,0,0,4.16
M04804,C03330,Social,Loyalty Offer,2025-12-17,1,1,1,0,2.66
M04805,C01668,Social,Weekend Offer,2025-02-14,1,1,0,0,5.57
M04806,C01835,Email,New Arrival,2025-02-28,1,0,0,0,0.98
M04807,C00018,Push,Win Back,2025-12-29,1,1,1,0,1.49
M04808,C03215,Email,Clearance,2025-04-23,1,0,1,0,5.37
M04809,C01663,SMS,Festive Sale,2025-03-28,1,1,1,0,6.23
M04810,C03346,Social,Win Back,2025-05-07,1,0,0,0,0.82
M04811,C00546,Email,Win Back,2025-09-14,1,1,0,0,1.05
M04812,C03958,Email,Loyalty Offer,2025-01-28,1,0,0,0,5.2
M04813,C01388,Email,Clearance,2025-06-16,1,0,0,0,6.37
M04814,C03076,Social,New Arrival,2025-06-14,1,0,0,0,5.56
M04815,C00610,Email,Loyalty Offer,2025-03-05,1,1,1,1,1.0
M04816,C03380,SMS,Clearance,2025-08-18,1,1,1,1,4.47
M04817,C02839,Social,Festive Sale,2025-08-10,1,0,0,0,2.64
M04818,C03075,Email,Loyalty Offer,2025-11-13,1,0,0,0,1.66
M04819,C01822,Email,Loyalty Offer,2025-11-28,1,0,0,0,7.93
M04820,C01066,Push,Loyalty Offer,2025-09-09,1,0,0,0,1.11
M04821,C03699,Social,Win Back,2025-11-17,1,0,0,0,6.47
M04822,C01263,Email,Loyalty Offer,2025-09-05,1,0,0,0,1.12
M04823,C04993,SMS,New Arrival,2025-05-04,1,1,1,0,5.02
M04824,C02038,SMS,Clearance,2025-11-28,1,0,0,0,2.15
M04825,C03451,Social,Loyalty Offer,2025-03-31,1,1,1,0,6.62
M04826,C00258,Email,Weekend Offer,2025-10-27,1,1,0,0,2.1
M04827,C00594,Email,Festive Sale,2025-01-01,1,1,0,0,1.13
M04828,C03398,SMS,Clearance,2025-01-14,1,1,0,0,4.22
M04829,C04347,Email,Loyalty Offer,2025-06-07,1,0,0,0,1.22
M04830,C00419,Email,Festive Sale,2025-10-04,1,1,0,0,7.97
M04831,C04970,Email,New Arrival,2025-12-05,1,0,0,0,6.62
M04832,C04105,Social,Loyalty Offer,2025-05-21,1,0,0,0,7.27
M04833,C03895,Email,New Arrival,2025-07-01,1,1,0,0,2.07
M04834,C02164,Social,New Arrival,2025-06-15,1,0,0,0,1.66
M04835,C01586,Social,Festive Sale,2025-03-19,1,0,1,0,6.31
M04836,C02078,SMS,Festive Sale,2025-10-06,1,1,1,0,4.59
M04837,C01121,Push,Win Back,2025-08-18,1,1,0,0,5.27
M04838,C04209,Email,Weekend Offer,2025-08-17,1,1,0,0,0.65
M04839,C01809,Social,New Arrival,2025-08-29,1,0,0,0,0.69
M04840,C04906,Social,Weekend Offer,2025-06-07,1,0,0,0,4.79
M04841,C01417,Social,Weekend Offer,2025-07-28,1,0,0,0,2.88
M04842,C00691,Social,New Arrival,2025-09-06,1,0,0,0,6.01
M04843,C04506,Email,Festive Sale,2025-07-10,1,0,0,0,4.32
M04844,C04297,Email,Loyalty Offer,2025-03-04,1,0,0,0,7.73
M04845,C01002,Email,Weekend Offer,2025-04-25,1,0,0,0,2.07
M04846,C04797,Email,Festive Sale,2025-11-21,1,0,0,0,7.41
M04847,C00530,Email,Weekend Offer,2025-08-29,1,1,0,0,2.53
M04848,C03042,Social,Clearance,2025-03-13,1,1,0,0,3.07
M04849,C04625,Push,New Arrival,2025-02-14,1,0,0,0,0.94
M04850,C00877,Push,Win Back,2025-08-07,1,0,0,0,0.73
M04851,C04491,Social,Clearance,2025-06-16,1,0,0,0,6.05
M04852,C02397,SMS,Weekend Offer,2025-02-15,1,0,0,0,6.64
M04853,C03222,Email,Weekend Offer,2025-01-04,1,0,0,0,6.2
M04854,C00021,Push,New Arrival,2025-09-07,1,1,0,0,2.02
M04855,C01791,Email,Weekend Offer,2025-07-24,1,1,1,0,3.14
M04856,C03310,Social,Festive Sale,2025-03-28,1,0,0,0,5.97
M04857,C04191,SMS,Clearance,2025-08-26,1,1,1,1,6.2
M04858,C00362,SMS,Clearance,2025-09-26,1,0,0,0,4.33
M04859,C03286,Social,New Arrival,2025-11-18,1,0,0,0,2.79
M04860,C00097,Email,Win Back,2025-01-16,1,0,0,0,1.87
M04861,C02982,Social,Loyalty Offer,2025-03-14,1,0,0,0,2.71
M04862,C01605,Social,Win Back,2025-05-05,1,1,0,0,4.23
M04863,C04069,Email,Loyalty Offer,2025-10-17,1,0,0,0,1.09
M04864,C00482,Social,New Arrival,2025-09-25,1,0,0,0,5.94
M04865,C03503,Social,Clearance,2025-12-02,1,0,0,0,4.22
M04866,C00161,Email,New Arrival,2025-06-13,1,1,0,0,1.62
M04867,C01160,SMS,Weekend Offer,2025-06-15,1,1,0,0,6.87
M04868,C00714,Email,Clearance,2025-03-23,1,0,0,0,1.86
M04869,C04651,Email,Loyalty Offer,2025-09-08,1,0,0,0,4.88
M04870,C04719,SMS,Win Back,2025-09-03,1,1,0,0,5.91
M04871,C04728,Email,New Arrival,2025-01-16,1,1,0,0,3.89
M04872,C04452,Email,New Arrival,2025-09-26,1,1,0,0,4.94
M04873,C00639,SMS,Win Back,2025-03-12,1,1,0,0,2.96
M04874,C02373,SMS,Festive Sale,2025-06-22,1,0,0,0,3.64
M04875,C00481,Email,Festive Sale,2025-12-03,1,1,1,0,5.23
M04876,C00726,Social,Clearance,2025-01-16,1,1,0,0,4.06
M04877,C02176,Email,Weekend Offer,2025-04-25,1,1,0,0,4.84
M04878,C00626,Social,New Arrival,2025-07-23,1,0,0,0,5.19
M04879,C04333,Push,Festive Sale,2025-05-28,1,1,0,0,5.69
M04880,C01625,SMS,Win Back,2025-11-07,1,0,0,0,1.45
M04881,C04142,Push,Win Back,2025-06-28,1,0,0,0,6.74
M04882,C03424,SMS,Weekend Offer,2025-01-09,1,0,0,0,7.91
M04883,C04078,Email,Festive Sale,2025-07-01,1,0,0,0,6.51
M04884,C00494,Social,Festive Sale,2025-01-24,1,0,1,0,4.26
M04885,C01520,Push,Festive Sale,2025-12-31,1,0,0,0,2.37
M04886,C01412,Social,Clearance,2025-12-25,1,0,0,0,3.88
M04887,C03665,Push,New Arrival,2025-01-06,1,1,0,0,1.94
M04888,C00808,Social,Weekend Offer,2025-06-14,1,1,0,0,1.36
M04889,C03210,Email,New Arrival,2025-11-25,1,1,0,0,7.72
M04890,C01040,Email,Weekend Offer,2025-06-26,1,0,0,0,7.27
M04891,C01824,Social,Weekend Offer,2025-08-15,1,1,1,1,5.85
M04892,C05000,Email,Win Back,2025-02-15,1,1,0,0,7.46
M04893,C02325,Email,Win Back,2025-08-02,1,1,0,0,1.47
M04894,C02363,Push,Loyalty Offer,2025-06-20,1,1,0,0,3.97
M04895,C02982,Social,Clearance,2025-02-15,1,0,0,0,7.35
M04896,C00580,SMS,Festive Sale,2025-09-08,1,0,0,0,1.34
M04897,C02559,Social,Weekend Offer,2025-08-08,1,1,0,0,5.89
M04898,C02573,Social,Weekend Offer,2025-02-08,1,0,0,0,2.03
M04899,C00133,Social,Clearance,2025-06-24,1,1,0,0,2.76
M04900,C03550,SMS,Win Back,2025-02-20,1,1,1,0,6.46
M04901,C03711,Push,New Arrival,2025-04-23,1,0,0,0,8.0
M04902,C00410,Email,Festive Sale,2025-08-19,1,0,0,0,4.58
M04903,C03670,Email,Festive Sale,2025-10-21,1,0,0,0,5.99
M04904,C03991,Email,Festive Sale,2025-08-01,1,1,0,0,1.29
M04905,C00171,Push,New Arrival,2025-10-18,1,1,0,0,3.62
M04906,C01291,Push,Festive Sale,2025-10-03,1,0,0,0,4.21
M04907,C02284,Email,New Arrival,2025-01-10,1,0,0,0,7.87
M04908,C00363,Push,Loyalty Offer,2025-03-24,1,1,0,0,7.78
M04909,C02591,Social,Festive Sale,2025-05-03,1,1,0,0,5.47
M04910,C02373,Email,New Arrival,2025-02-24,1,0,0,0,5.97
M04911,C04419,SMS,Win Back,2025-05-25,1,0,0,0,2.13
M04912,C01785,Email,Loyalty Offer,2025-04-24,1,0,0,0,6.36
M04913,C04790,Push,New Arrival,2025-09-26,1,1,0,0,6.5
M04914,C01893,Email,Loyalty Offer,2025-09-17,1,1,0,0,1.62
M04915,C04629,Push,Festive Sale,2025-03-06,1,0,0,0,2.27
M04916,C04332,Email,Weekend Offer,2025-06-12,1,1,0,0,5.98
M04917,C04880,Social,Loyalty Offer,2025-03-26,1,0,0,0,0.91
M04918,C00606,Email,New Arrival,2025-12-25,1,1,1,0,0.72
M04919,C02162,Email,New Arrival,2025-06-28,1,1,0,0,4.15
M04920,C02379,Social,Weekend Offer,2025-07-16,1,0,0,0,4.01
M04921,C03407,Social,Win Back,2025-10-30,1,0,0,0,6.99
M04922,C00410,Social,Festive Sale,2025-05-21,1,0,0,0,2.7
M04923,C04619,SMS,Loyalty Offer,2025-10-21,1,1,0,0,5.14
M04924,C03110,SMS,Clearance,2025-08-14,1,1,0,0,4.97
M04925,C02588,Email,Loyalty Offer,2025-05-01,1,1,0,0,4.59
M04926,C03873,Email,New Arrival,2025-10-05,1,1,0,0,5.35
M04927,C00325,Social,New Arrival,2025-10-14,1,1,0,0,3.12
M04928,C04349,SMS,Festive Sale,2025-12-08,1,1,0,0,1.64
M04929,C01124,Email,Loyalty Offer,2025-03-05,1,1,1,0,4.06
M04930,C03902,Email,Clearance,2025-11-29,1,0,0,0,4.01
M04931,C03211,SMS,Clearance,2025-12-04,1,1,0,0,5.99
